,light_level,occupancy,desired_light_level
1151,0.3,0,0.9
1152,0.4,0,0.9
1153,0.8,1,0.2
1154,0.5,0,0.2
1155,0.1,0,0.1
1156,0.4,0,0.1
1157,0.1,0,1.0
1158,0.9,0,0.7
1159,0.5,0,0.7
1160,0.3,1,1.0
1161,0.7,1,1.0
1162,0.3,1,1.0
1163,0.4,0,0.6
1164,0.9,0,1.0
1165,0.2,0,0.3
1166,0.4,0,0.3
1167,0.9,0,0.3
1168,0.9,0,0.3
1169,0.8,1,0.3
1170,0.8,1,0.3
1171,0.3,0,0.5
1172,0.4,0,0.2
1173,0.7,1,0.2
1174,0.2,1,1.0
1175,0.7,0,1.0
1176,0.5,0,0.7
1177,0.3,0,0.9
1178,0.3,1,0.9
1179,0.1,0,0.9
1180,0.5,1,0.3
1181,0.5,0,0.1
1182,0.3,0,0.1
1183,0.9,0,1.0
1184,0.6,0,1.0
1185,0.8,0,0.7
1186,0.9,1,0.7
1187,0.7,1,1.0
1188,0.5,1,1.0
1189,0.5,0,1.0
1190,0.2,1,0.7
1191,0.8,0,0.2
1192,0.3,0,0.5
1193,0.5,1,1.0
1194,0.8,1,0.6
1195,0.9,0,1.0
1196,0.1,0,1.0
1197,0.3,1,1.0
1198,0.4,1,0.9
1199,0.8,1,0.9
1200,0.3,0,0.9
1201,0.4,1,0.9
1202,0.2,0,0.9
1203,0.3,1,0.8
1204,0.7,1,0.8
1205,0.8,0,0.9
1206,0.5,0,0.3
1207,0.2,1,0.8
1208,0.6,1,0.8
1209,0.3,1,0.9
1210,0.8,1,1.0
1211,0.5,0,1.0
1212,0.9,1,1.0
1213,0.2,1,1.0
1214,0.9,0,1.0
1215,0.7,0,0.9
1216,0.9,1,0.6
1217,0.2,0,0.6
1218,0.1,1,0.2
1219,0.3,1,0.1
1220,0.1,1,0.1
1221,0.4,0,0.1
1222,0.2,1,0.9
1223,0.6,1,1.0
1224,0.4,1,1.0
1225,0.4,1,0.8
1226,0.9,0,0.8
1227,0.7,1,0.9
1228,0.6,0,0.8
1229,0.7,1,0.3
1230,0.3,1,0.3
1231,0.5,0,0.3
1232,0.4,0,1.0
1233,0.7,1,1.0
1234,0.9,1,0.2
1235,0.6,1,0.2
1236,0.2,0,0.9
1237,0.7,0,1.0
1238,0.7,1,0.2
1239,0.4,1,0.2
1240,0.2,0,0.9
1241,0.9,1,0.7
1242,0.4,0,0.8
1243,0.4,1,1.0
1244,0.2,0,0.7
1245,0.9,1,0.7
1246,0.9,0,0.1
1247,0.2,1,0.2
1248,0.4,1,0.2
1249,0.7,1,0.9
1250,0.4,0,0.7
1251,0.2,1,0.7
1252,0.4,1,0.3
1253,0.6,1,0.3
1254,0.6,0,1.0
1255,0.2,0,0.8
1256,0.9,0,0.8
1257,0.1,1,0.8
1258,0.3,0,1.0
1259,0.3,0,1.0
1260,0.5,0,0.6
1261,0.5,0,0.1
1262,0.1,0,1.0
1263,0.9,0,0.8
1264,0.2,1,0.8
1265,0.4,0,0.6
1266,0.4,0,1.0
1267,0.1,1,0.6
1268,0.7,1,0.3
1269,0.5,0,1.0
1270,0.8,1,0.9
1271,0.5,0,1.0
1272,0.1,0,1.0
1273,0.4,0,0.2
1274,0.3,1,0.8
1275,0.4,1,0.7
1276,0.6,0,0.7
1277,0.3,0,0.6
1278,0.8,0,1.0
1279,0.1,0,1.0
1280,0.3,0,1.0
1281,0.8,0,0.6
1282,0.5,1,0.6
1283,0.2,1,0.6
1284,0.4,0,0.6
1285,0.8,0,0.6
1286,0.6,0,0.9
1287,0.6,1,0.5
1288,0.3,0,0.7
1289,0.5,1,0.7
1290,0.2,1,1.0
1291,0.4,0,1.0
1292,0.9,0,0.3
1293,0.9,0,0.3
1294,0.1,1,0.5
1295,0.6,0,1.0
1296,0.4,1,0.9
1297,0.2,1,0.7
1298,0.4,1,1.0
1299,0.4,0,0.8
1300,0.6,1,0.2
1301,0.4,1,0.8
1302,0.9,1,0.7
1303,0.3,1,0.2
1304,0.9,1,0.6
1305,0.7,1,1.0
1306,0.7,1,0.7
1307,0.1,1,0.9
1308,0.1,1,0.5
1309,0.6,0,0.5
1310,0.5,0,1.0
1311,0.8,0,0.2
1312,0.5,0,0.2
1313,0.1,1,0.3
1314,0.8,0,1.0
1315,0.8,0,1.0
1316,0.2,1,0.3
1317,0.1,1,0.3
1318,0.6,0,0.3
1319,0.4,0,0.3
1320,0.8,1,0.3
1321,0.9,1,0.6
1322,0.7,0,0.6
1323,0.5,0,1.0
1324,0.7,0,0.1
1325,0.2,0,0.5
1326,0.9,0,0.1
1327,0.9,1,0.2
1328,0.6,0,0.2
1329,0.4,0,0.2
1330,0.6,0,0.1
1331,0.4,0,1.0
1332,0.1,0,1.0
1333,0.2,0,0.1
1334,0.9,0,0.1
1335,0.5,0,0.7
1336,0.6,1,0.7
1337,0.5,0,0.5
1338,0.6,1,0.5
1339,0.6,0,0.1
1340,0.7,1,0.9
1341,0.4,0,0.9
1342,0.6,1,0.3
1343,0.7,0,0.9
1344,0.6,0,0.9
1345,0.8,0,0.9
1346,0.2,1,0.9
1347,0.8,1,0.2
1348,0.9,1,0.2
1349,0.9,0,0.1
1350,0.9,1,0.1
1351,0.4,0,0.1
1352,0.9,1,0.1
1353,0.1,0,0.1
1354,0.3,1,0.1
1355,0.1,1,1.0
1356,0.6,1,0.9
1357,0.6,1,0.9
1358,0.1,0,0.7
1359,0.2,1,1.0
1360,0.9,0,1.0
1361,0.7,1,1.0
1362,0.9,1,0.8
1363,0.4,0,0.9
1364,0.7,1,0.9
1365,0.2,1,0.9
1366,0.9,0,0.9
1367,0.6,1,1.0
1368,0.1,1,0.2
1369,0.3,1,0.2
1370,0.9,0,1.0
1371,0.5,1,1.0
1372,0.3,1,1.0
1373,0.2,0,1.0
1374,0.5,0,1.0
1375,0.5,0,0.8
1376,0.2,0,0.8
1377,0.2,1,0.1
1378,0.7,0,0.2
1379,0.7,1,0.2
1380,0.5,1,0.2
1381,0.8,1,1.0
1382,0.9,0,0.5
1383,0.9,1,0.5
1384,0.7,1,0.9
1385,0.9,1,0.9
1386,0.3,1,0.6
1387,0.9,1,0.6
1388,0.5,1,0.6
1389,0.2,0,0.6
1390,0.2,1,0.9
1391,0.8,1,1.0
1392,0.3,0,1.0
1393,0.2,1,1.0
1394,0.5,1,1.0
1395,0.7,0,0.6
1396,0.8,1,0.6
1397,0.3,1,0.9
1398,0.4,1,0.9
1399,0.7,0,0.3
1400,0.7,0,0.3
1401,0.1,1,0.3
1402,0.3,0,1.0
1403,0.2,1,0.7
1404,0.7,0,1.0
1405,0.4,1,0.2
1406,0.1,0,1.0
1407,0.6,0,0.3
1408,0.5,1,0.1
1409,0.2,0,0.1
1410,0.2,1,0.3
1411,0.1,0,0.3
1412,0.4,1,0.7
1413,0.4,1,0.9
1414,0.8,0,0.9
1415,0.3,0,0.2
1416,0.4,1,1.0
1417,0.1,1,0.9
1418,0.4,0,0.9
1419,0.1,0,0.3
1420,0.3,0,0.2
1421,0.4,1,0.3
1422,0.9,0,0.3
1423,0.3,0,0.3
1424,0.6,1,0.9
1425,0.7,0,1.0
1426,0.9,0,1.0
1427,0.2,0,1.0
1428,0.5,1,0.5
1429,0.2,1,0.5
1430,0.9,1,0.7
1431,0.1,1,0.9
1432,0.6,1,0.9
1433,0.4,0,0.9
1434,0.4,1,0.3
1435,0.2,0,0.3
1436,0.6,1,0.9
1437,0.9,1,0.9
1438,0.8,0,0.9
1439,0.1,1,0.6
1440,0.9,1,0.1
1441,0.3,1,0.5
1442,0.7,0,0.1
1443,0.1,0,0.7
1444,0.6,0,1.0
1445,0.3,1,1.0
1446,0.4,1,1.0
1447,0.8,0,1.0
1448,0.2,1,0.9
1449,0.7,1,0.8
1450,0.7,1,0.8
1451,0.5,0,0.1
1452,0.9,1,0.9
1453,0.3,0,0.9
1454,0.9,0,0.9
1455,0.7,1,0.9
1456,0.6,0,0.9
1457,0.7,1,0.1
1458,0.1,1,0.1
1459,0.8,0,0.7
1460,0.9,0,0.7
1461,0.8,0,0.7
1462,0.6,0,0.1
1463,0.6,1,0.8
1464,0.3,1,0.9
1465,0.5,0,0.9
1466,0.1,0,0.3
1467,0.3,0,0.3
1468,0.6,0,0.3
1469,0.9,1,0.9
1470,0.4,0,0.8
1471,0.5,0,0.5
1472,0.2,1,0.3
1473,0.2,0,0.7
1474,0.1,0,0.9
1475,0.3,0,0.2
1476,0.2,1,0.2
1477,0.8,1,0.7
1478,0.4,1,0.5
1479,0.5,0,0.5
1480,0.7,1,0.1
1481,0.1,0,0.2
1482,0.2,1,0.3
1483,0.5,1,0.3
1484,0.2,0,0.8
1485,0.1,1,0.2
1486,0.4,0,0.1
1487,0.1,0,0.1
1488,0.2,1,0.1
1489,0.2,0,0.6
1490,0.2,1,0.6
1491,0.4,0,0.5
1492,0.1,0,0.5
1493,0.6,1,0.5
1494,0.4,0,0.8
1495,0.8,1,0.9
1496,0.9,1,1.0
1497,0.2,0,0.7
1498,0.3,1,0.2
1499,0.4,1,0.2
1500,0.6,0,0.6
1501,0.8,1,0.6
1502,0.2,1,0.6
1503,0.4,0,0.6
1504,0.3,1,0.6
1505,0.4,0,0.6
1506,0.5,1,0.6
1507,0.9,1,0.2
1508,0.8,0,0.7
1509,0.9,0,0.5
1510,0.4,0,0.3
1511,0.8,1,0.3
1512,0.7,0,0.3
1513,0.3,1,1.0
1514,0.2,0,0.2
1515,0.4,0,0.2
1516,0.7,0,0.2
1517,0.6,1,0.3
1518,0.1,0,1.0
1519,0.5,1,0.9
1520,0.4,1,1.0
1521,0.7,1,0.5
1522,0.5,1,0.3
1523,0.4,0,0.3
1524,0.9,0,0.3
1525,0.6,0,0.9
1526,0.9,1,0.9
1527,0.6,1,0.8
1528,0.4,0,0.5
1529,0.1,0,0.9
1530,0.7,1,0.9
1531,0.6,1,0.2
1532,0.3,1,0.9
1533,0.9,1,0.6
1534,0.6,1,0.6
1535,0.5,0,1.0
1536,0.4,1,0.3
1537,0.8,1,0.3
1538,0.5,1,0.3
1539,0.1,0,0.3
1540,0.9,0,0.3
1541,0.6,0,0.3
1542,0.1,1,1.0
1543,0.7,1,1.0
1544,0.5,1,0.9
1545,0.8,0,0.9
1546,0.6,1,0.9
1547,0.3,0,0.9
1548,0.5,0,1.0
1549,0.7,1,0.2
1550,0.1,0,0.1
1551,0.4,0,0.9
1552,0.9,1,0.9
1553,0.7,0,0.9
1554,0.4,1,1.0
1555,0.2,0,1.0
1556,0.9,0,0.9
1557,0.3,0,0.1
1558,0.1,0,0.5
1559,0.2,1,0.8
1560,0.7,1,0.3
1561,0.9,1,0.7
1562,0.1,0,0.7
1563,0.5,1,0.9
1564,0.5,1,0.9
1565,0.1,1,0.5
1566,0.5,0,0.6
1567,0.1,0,0.3
1568,0.9,0,0.3
1569,0.2,0,0.8
1570,0.2,1,0.2
1571,0.4,0,0.2
1572,0.7,1,0.2
1573,0.9,0,1.0
1574,0.7,1,1.0
1575,0.4,1,0.8
1576,0.1,1,0.2
1577,0.9,1,0.2
1578,0.6,1,0.1
1579,0.6,1,1.0
1580,0.9,1,1.0
1581,0.4,1,1.0
1582,0.1,0,0.8
1583,0.7,1,0.8
1584,0.8,0,0.3
1585,0.9,0,0.9
1586,0.2,0,0.3
1587,0.5,1,0.1
1588,0.5,0,0.8
1589,0.9,1,0.8
1590,0.8,0,0.9
1591,0.4,0,1.0
1592,0.7,0,1.0
1593,0.2,1,1.0
1594,0.8,1,1.0
1595,0.1,1,0.7
1596,0.7,0,0.3
1597,0.8,1,1.0
1598,0.9,0,1.0
1599,0.4,0,0.5
1600,0.4,1,0.5
1601,0.5,0,0.3
1602,0.3,1,1.0
1603,0.7,0,1.0
1604,0.3,0,0.1
1605,0.9,1,0.1
1606,0.2,1,1.0
1607,0.4,1,0.3
1608,0.6,0,0.6
1609,0.6,0,0.6
1610,0.9,0,0.1
1611,0.1,1,0.6
1612,0.4,1,1.0
1613,0.2,0,0.3
1614,0.6,0,0.7
1615,0.3,0,0.3
1616,0.3,0,0.3
1617,0.2,1,1.0
1618,0.1,0,1.0
1619,0.7,1,0.2
1620,0.6,1,0.2
1621,0.5,1,0.5
1622,0.6,1,1.0
1623,0.7,0,0.1
1624,0.2,0,0.9
1625,0.8,1,0.2
1626,0.7,0,0.2
1627,0.9,0,0.6
1628,0.8,1,1.0
1629,0.4,0,1.0
1630,0.2,1,1.0
1631,0.5,1,0.9
1632,0.8,1,1.0
1633,0.3,1,1.0
1634,0.5,0,1.0
1635,0.3,1,0.5
1636,0.5,1,0.5
1637,0.8,0,0.7
1638,0.6,0,0.5
1639,0.4,0,0.9
1640,0.8,1,0.6
1641,0.1,1,1.0
1642,0.5,0,0.5
1643,0.1,0,1.0
1644,0.9,0,0.3
1645,0.6,1,0.9
1646,0.3,0,1.0
1647,0.6,0,1.0
1648,0.6,1,0.5
1649,0.4,1,0.3
1650,0.1,1,0.3
1651,0.7,1,1.0
1652,0.2,0,1.0
1653,0.5,0,0.2
1654,0.2,0,0.7
1655,0.8,1,0.7
1656,0.7,1,0.3
1657,0.9,1,0.5
1658,0.2,1,0.6
1659,0.8,1,0.9
1660,0.8,0,1.0
1661,0.7,1,1.0
1662,0.2,1,0.8
1663,0.1,0,0.8
1664,0.9,1,0.9
1665,0.9,0,0.9
1666,0.1,1,1.0
1667,0.6,0,1.0
1668,0.1,1,0.9
1669,0.2,0,0.9
1670,0.9,1,0.9
1671,0.9,1,0.9
1672,0.7,1,0.9
1673,0.9,0,0.1
1674,0.4,1,0.1
1675,0.3,0,0.1
1676,0.6,1,1.0
1677,0.5,1,1.0
1678,0.7,0,1.0
1679,0.9,0,0.8
1680,0.3,0,0.8
1681,0.9,1,0.8
1682,0.5,1,0.8
1683,0.9,0,0.8
1684,0.9,0,0.9
1685,0.3,0,0.9
1686,0.1,1,0.3
1687,0.1,1,0.8
1688,0.1,1,0.1
1689,0.1,0,0.1
1690,0.9,1,0.6
1691,0.6,0,1.0
1692,0.3,1,0.2
1693,0.5,1,0.1
1694,0.5,0,0.7
1695,0.6,1,0.7
1696,0.4,1,1.0
1697,0.3,0,1.0
1698,0.7,1,1.0
1699,0.6,0,0.6
1700,0.5,1,0.6
1701,0.5,0,0.3
1702,0.2,0,0.7
1703,0.2,0,0.7
1704,0.5,0,0.7
1705,0.3,1,0.7
1706,0.8,0,0.1
1707,0.9,1,0.7
1708,0.6,1,0.3
1709,0.6,0,0.1
1710,0.4,1,0.1
1711,0.7,0,0.7
1712,0.5,0,0.9
1713,0.6,0,0.9
1714,0.4,0,0.5
1715,0.9,1,0.9
1716,0.9,0,0.2
1717,0.3,1,0.7
1718,0.7,0,0.7
1719,0.3,0,1.0
1720,0.1,0,0.1
1721,0.4,1,1.0
1722,0.7,0,1.0
1723,0.2,1,0.6
1724,0.5,0,0.6
1725,0.6,1,0.2
1726,0.5,1,1.0
1727,0.3,1,1.0
1728,0.4,0,1.0
1729,0.1,1,1.0
1730,0.1,1,1.0
1731,0.9,0,1.0
1732,0.2,1,0.3
1733,0.5,1,0.3
1734,0.8,0,0.9
1735,0.8,1,1.0
1736,0.4,0,0.2
1737,0.5,0,0.1
1738,0.2,1,0.5
1739,0.9,0,0.5
1740,0.5,1,0.6
1741,0.8,1,0.3
1742,0.6,1,0.2
1743,0.2,0,0.1
1744,0.3,1,1.0
1745,0.3,1,0.2
1746,0.3,1,0.6
1747,0.7,0,0.5
1748,0.7,1,0.6
1749,0.8,0,0.2
1750,0.7,0,0.2
1751,0.1,1,0.3
1752,0.5,0,0.3
1753,0.6,1,0.9
1754,0.4,0,0.3
1755,0.8,1,1.0
1756,0.3,1,1.0
1757,0.6,0,0.9
1758,0.4,0,0.6
1759,0.4,0,0.6
1760,0.5,1,0.6
1761,0.5,0,0.9
1762,0.7,1,0.9
1763,0.5,0,0.2
1764,0.6,0,0.2
1765,0.8,0,1.0
1766,0.7,1,1.0
1767,0.5,0,1.0
1768,0.9,1,1.0
1769,0.1,1,0.7
1770,0.3,1,1.0
1771,0.7,0,1.0
1772,0.5,1,1.0
1773,0.2,0,1.0
1774,0.6,1,1.0
1775,0.8,0,0.3
1776,0.9,0,0.9
1777,0.7,0,0.9
1778,0.4,1,0.9
1779,0.2,0,0.8
1780,0.2,1,0.8
1781,0.1,0,1.0
1782,0.6,1,0.9
1783,0.4,1,0.9
1784,0.5,1,0.9
1785,0.4,1,0.3
1786,0.8,1,0.3
1787,0.2,0,0.3
1788,0.2,0,0.3
1789,0.6,1,0.1
1790,0.3,0,0.9
1791,0.3,0,0.9
1792,0.7,1,0.6
1793,0.4,0,0.6
1794,0.7,0,0.9
1795,0.6,1,0.9
1796,0.7,1,0.1
1797,0.3,0,0.5
1798,0.9,0,0.7
1799,0.8,1,0.7
1800,0.2,1,0.1
1801,0.2,0,1.0
1802,0.1,1,0.9
1803,0.8,0,0.6
1804,0.7,0,0.5
1805,0.5,1,0.9
1806,0.9,1,0.9
1807,0.2,1,0.8
1808,0.6,1,0.7
1809,0.7,0,0.5
1810,0.3,1,0.3
1811,0.7,0,0.3
1812,0.5,1,0.8
1813,0.1,0,0.8
1814,0.7,0,0.1
1815,0.7,1,0.8
1816,0.3,0,0.8
1817,0.7,1,1.0
1818,0.8,0,1.0
1819,0.1,0,0.5
1820,0.4,0,0.7
1821,0.9,0,0.7
1822,0.5,0,0.1
1823,0.9,0,0.1
1824,0.2,1,0.1
1825,0.9,1,1.0
1826,0.3,0,0.2
1827,0.2,1,0.2
1828,0.8,1,0.7
1829,0.2,1,0.7
1830,0.6,1,0.7
1831,0.6,1,0.7
1832,0.9,1,0.1
1833,0.8,0,0.6
1834,0.3,1,0.7
1835,0.6,0,0.8
1836,0.9,0,0.8
1837,0.1,0,0.8
1838,0.4,1,0.7
1839,0.6,1,0.8
1840,0.9,0,1.0
1841,0.4,0,1.0
1842,0.7,1,1.0
1843,0.1,1,1.0
1844,0.6,0,0.5
1845,0.6,0,0.5
1846,0.6,1,1.0
1847,0.5,1,0.6
1848,0.3,1,0.8
1849,0.3,0,0.8
1850,0.2,0,1.0
1851,0.5,1,1.0
1852,0.4,1,0.5
1853,0.8,0,1.0
1854,0.1,1,0.9
1855,0.5,1,0.6
1856,0.4,1,0.1
1857,0.1,0,0.1
1858,0.6,0,0.6
1859,0.1,0,0.6
1860,0.4,0,0.6
1861,0.4,0,0.3
1862,0.7,1,0.9
1863,0.9,1,0.9
1864,0.4,0,0.6
1865,0.3,0,0.3
1866,0.4,1,0.9
1867,0.7,1,0.1
1868,0.6,0,0.5
1869,0.8,1,0.5
1870,0.3,0,0.3
1871,0.1,0,0.3
1872,0.5,0,1.0
1873,0.9,1,1.0
1874,0.7,0,1.0
1875,0.7,1,0.6
1876,0.4,0,1.0
1877,0.6,0,0.2
1878,0.5,1,0.1
1879,0.8,1,0.6
1880,0.8,0,0.6
1881,0.7,1,0.8
1882,0.5,1,0.3
1883,0.6,1,0.5
1884,0.8,0,0.5
1885,0.5,0,0.5
1886,0.8,0,0.5
1887,0.8,1,0.5
1888,0.4,1,0.5
1889,0.6,0,1.0
1890,0.7,0,0.2
1891,0.8,1,0.2
1892,0.8,1,0.1
1893,0.1,0,1.0
1894,0.5,1,0.6
1895,0.7,1,0.2
1896,0.7,1,0.8
1897,0.9,0,0.9
1898,0.4,0,0.9
1899,0.8,0,0.6
1900,0.3,1,0.3
1901,0.8,1,0.7
1902,0.7,1,0.7
1903,0.2,1,0.9
1904,0.7,0,0.9
1905,0.6,0,0.9
1906,0.6,0,0.3
1907,0.4,1,0.6
1908,0.3,1,0.7
1909,0.1,0,0.7
1910,0.7,1,0.9
1911,0.3,1,0.5
1912,0.1,1,0.5
1913,0.1,0,0.5
1914,0.8,1,0.5
1915,0.2,0,0.6
1916,0.9,1,0.9
1917,0.5,0,0.8
1918,0.6,0,0.9
1919,0.8,0,1.0
1920,0.9,0,0.9
1921,0.7,1,0.9
1922,0.4,1,0.1
1923,0.2,0,1.0
1924,0.2,1,1.0
1925,0.1,1,1.0
1926,0.8,0,1.0
1927,0.6,0,1.0
1928,0.1,1,0.1
1929,0.4,0,0.1
1930,0.3,1,0.1
1931,0.1,1,0.9
1932,0.6,1,0.2
1933,0.1,1,0.8
1934,0.4,1,0.1
1935,0.6,1,0.7
1936,0.6,1,1.0
1937,0.3,0,1.0
1938,0.4,0,1.0
1939,0.8,1,0.6
1940,0.4,0,0.6
1941,0.3,0,0.9
1942,0.7,0,1.0
1943,0.1,0,0.2
1944,0.7,0,0.3
1945,0.1,1,0.9
1946,0.9,1,0.3
1947,0.2,0,0.7
1948,0.3,1,0.7
1949,0.1,1,0.3
1950,0.9,1,0.3
1951,0.8,1,0.3
1952,0.4,0,0.3
1953,0.1,0,0.9
1954,0.2,1,1.0
1955,0.6,1,1.0
1956,0.6,0,1.0
1957,0.6,0,0.2
1958,0.2,0,0.1
1959,0.6,1,0.6
1960,0.3,1,0.6
1961,0.8,0,0.6
1962,0.1,0,0.6
1963,0.8,0,0.5
1964,0.1,1,1.0
1965,0.9,0,1.0
1966,0.1,0,0.5
1967,0.8,0,0.5
1968,0.4,0,1.0
1969,0.6,0,1.0
1970,0.4,1,0.7
1971,0.7,0,0.5
1972,0.6,1,0.5
1973,0.5,1,0.3
1974,0.5,1,0.6
1975,0.3,0,0.2
1976,0.3,1,0.2
1977,0.5,1,0.9
1978,0.2,0,0.1
1979,0.5,1,1.0
1980,0.9,1,0.3
1981,0.4,0,0.3
1982,0.8,1,0.3
1983,0.2,0,0.5
1984,0.2,0,0.3
1985,0.6,1,0.3
1986,0.9,0,0.3
1987,0.9,0,1.0
1988,0.9,1,1.0
1989,0.2,0,1.0
1990,0.9,1,0.2
1991,0.6,0,0.1
1992,0.8,1,0.7
1993,0.7,0,1.0
1994,0.1,1,0.3
1995,0.7,1,0.3
1996,0.2,1,0.3
1997,0.2,0,0.2
1998,0.9,1,0.1
1999,0.6,0,0.1
2000,0.8,0,0.5
2001,0.6,1,0.6
2002,0.9,1,0.9
2003,0.3,0,1.0
2004,0.8,1,0.9
2005,0.4,1,0.3
2006,0.4,0,0.3
2007,0.2,0,0.3
2008,0.5,1,1.0
2009,0.5,1,1.0
2010,0.4,1,0.9
2011,0.8,0,1.0
2012,0.4,1,0.9
2013,0.2,1,0.9
2014,0.7,0,1.0
2015,0.8,1,0.6
2016,0.4,1,0.6
2017,0.2,0,1.0
2018,0.2,0,0.3
2019,0.2,1,1.0
2020,0.6,0,0.3
2021,0.9,0,0.6
2022,0.4,0,0.6
2023,0.6,1,0.9
2024,0.4,0,0.6
2025,0.5,1,0.6
2026,0.9,0,0.1
2027,0.1,1,0.7
2028,0.2,0,0.8
2029,0.1,1,0.8
2030,0.4,0,0.1
2031,0.2,1,0.1
2032,0.4,1,0.1
2033,0.1,1,0.5
2034,0.1,1,0.8
2035,0.4,1,0.8
2036,0.7,1,0.2
2037,0.2,0,0.2
2038,0.2,1,0.2
2039,0.3,1,0.3
2040,0.8,0,0.3
2041,0.5,1,0.9
2042,0.8,1,0.9
2043,0.3,0,0.3
2044,0.3,1,0.5
2045,0.2,0,0.5
2046,0.2,0,0.2
2047,0.5,0,0.9
2048,0.3,0,0.8
2049,0.6,1,0.3
2050,0.4,1,0.5
2051,0.7,1,0.8
2052,0.6,0,0.8
2053,0.2,1,0.7
2054,0.1,1,0.3
2055,0.8,1,0.3
2056,0.4,0,0.9
2057,0.4,0,0.3
2058,0.7,0,0.3
2059,0.7,0,1.0
2060,0.8,0,0.1
2061,0.7,1,1.0
2062,0.6,0,0.1
2063,0.6,1,0.1
2064,0.4,0,0.1
2065,0.5,1,0.1
2066,0.4,0,0.1
2067,0.5,0,0.8
2068,0.2,1,0.7
2069,0.4,0,0.7
2070,0.5,0,0.7
2071,0.5,1,0.7
2072,0.4,0,1.0
2073,0.8,0,1.0
2074,0.3,1,0.3
2075,0.6,0,0.9
2076,0.2,1,0.5
2077,0.8,1,0.5
2078,0.7,0,0.1
2079,0.9,0,0.1
2080,0.4,1,0.9
2081,0.9,1,0.1
2082,0.1,1,1.0
2083,0.5,0,0.3
2084,0.9,0,1.0
2085,0.2,0,0.2
2086,0.6,0,1.0
2087,0.5,1,0.7
2088,0.6,1,0.2
2089,0.2,0,0.2
2090,0.2,1,1.0
2091,0.8,1,1.0
2092,0.1,0,0.1
2093,0.7,1,0.1
2094,0.4,0,0.6
2095,0.3,1,0.6
2096,0.4,0,0.2
2097,0.8,1,0.2
2098,0.8,0,0.9
2099,0.9,0,0.5
2100,0.7,1,0.6
2101,0.1,1,0.6
2102,0.6,0,0.2
2103,0.7,1,0.2
2104,0.4,1,0.5
2105,0.9,1,0.5
2106,0.1,0,0.9
2107,0.6,1,1.0
2108,0.3,0,0.5
2109,0.1,0,0.5
2110,0.5,1,0.6
2111,0.6,1,0.9
2112,0.7,1,0.3
2113,0.9,0,0.2
2114,0.9,1,0.5
2115,0.8,1,0.5
2116,0.1,1,0.5
2117,0.1,1,0.9
2118,0.7,0,0.7
2119,0.4,0,0.7
2120,0.2,1,0.1
2121,0.5,1,0.3
2122,0.2,1,0.6
2123,0.4,0,1.0
2124,0.9,0,1.0
2125,0.4,0,0.3
2126,0.9,1,0.3
2127,0.9,1,0.3
2128,0.4,0,0.9
2129,0.5,1,0.9
2130,0.6,1,0.7
2131,0.2,0,0.7
2132,0.2,0,0.2
2133,0.5,1,0.2
2134,0.6,0,1.0
2135,0.8,1,0.7
2136,0.2,1,0.5
2137,0.3,0,1.0
2138,0.1,1,1.0
2139,0.1,0,0.5
2140,0.5,1,0.3
2141,0.8,0,1.0
2142,0.1,0,1.0
2143,0.4,1,0.1
2144,0.7,0,0.3
2145,0.6,0,0.3
2146,0.2,0,0.6
2147,0.1,0,0.6
2148,0.7,0,0.3
2149,0.5,0,1.0
2150,0.2,0,0.7
2151,0.2,1,0.7
2152,0.8,1,0.1
2153,0.3,0,0.1
2154,0.4,0,0.1
2155,0.1,1,1.0
2156,0.7,0,1.0
2157,0.1,0,1.0
2158,0.3,0,1.0
2159,0.9,0,0.5
2160,0.5,0,0.6
2161,0.1,0,0.6
2162,0.8,0,1.0
2163,0.8,0,1.0
2164,0.9,0,1.0
2165,0.9,0,1.0
2166,0.4,1,1.0
2167,0.1,1,0.1
2168,0.3,1,0.8
2169,0.4,1,0.7
2170,0.2,0,0.6
2171,0.7,1,0.3
2172,0.4,0,0.9
2173,0.4,1,0.9
2174,0.7,1,0.7
2175,0.1,1,0.7
2176,0.7,0,0.1
2177,0.4,0,0.1
2178,0.6,0,1.0
2179,0.6,0,0.9
2180,0.1,0,0.8
2181,0.3,1,0.2
2182,0.9,0,0.3
2183,0.4,1,0.6
2184,0.1,1,0.9
2185,0.3,0,0.9
2186,0.5,1,0.9
2187,0.4,1,0.9
2188,0.1,0,0.8
2189,0.9,0,1.0
2190,0.9,1,0.1
2191,0.6,0,0.1
2192,0.5,1,1.0
2193,0.9,0,0.9
2194,0.6,1,1.0
2195,0.4,0,1.0
2196,0.2,1,1.0
2197,0.1,0,1.0
2198,0.8,1,0.2
2199,0.2,0,1.0
2200,0.3,0,0.7
2201,0.3,0,0.7
2202,0.5,0,0.3
2203,0.1,0,0.7
2204,0.7,1,1.0
2205,0.4,0,0.3
2206,0.3,1,1.0
2207,0.1,1,1.0
2208,0.4,1,0.2
2209,0.3,1,0.2
2210,0.3,0,0.6
2211,0.4,0,0.6
2212,0.6,0,0.2
2213,0.7,0,0.2
2214,0.4,1,0.2
2215,0.1,1,0.3
2216,0.2,0,0.3
2217,0.7,1,0.8
2218,0.1,0,0.7
2219,0.3,1,1.0
2220,0.2,1,0.3
2221,0.9,1,0.3
2222,0.1,0,0.7
2223,0.7,1,1.0
2224,0.1,0,0.7
2225,0.3,0,0.9
